status	base_mode	working_mode	base_blob	working_blob	path	upstream_change	default_decision
M	100644	100644	402713d0904156e32aba974b144b3e745511e344	500e449f0fa816d91624fd05fc5f6c825de6d866	frontend/src/components/ModelSelector.vue	yes:M	three-way-preserve-musuw
M	100644	100644	d7370672edd47d1583535c2e2fbd1e90224caa84	e44c8f8fb9efefb07e8a76f441ca001352512ea5	frontend/src/components/NewUserGuide.vue	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	cb5b33ea42de873a56a086cd301afda61d078e53	frontend/src/components/SessionBatchManageModal.vue	no	preserve-local-addition
M	100644	100644	0ff2076685ff1d4c779eaa002ea57ac1dc4cd798	93642acb51d6a6e937f22aad38e6e3e6039e1072	frontend/src/components/SessionSidebarRow.vue	no	preserve-local-modification
M	100644	100644	4f307ffe65e4fc433dace9b69d32cda1cf94d2eb	8110b8b314fb3834c2db57a4af4550be36a4684f	frontend/src/components/SessionSourceFilter.vue	no	preserve-local-modification
M	100644	100644	c8d0cae55c4f07a54be08e715fa1470161657b4e	b416b113b8849b6378b8a03600e0a6bc38235423	frontend/src/components/TenantModelsGuide.vue	no	preserve-local-modification
M	100644	100644	c41c57ce94c07a78a360c3f1033e2635f749cd54	7c9558ddd090a1ae13e06814f2bd13339b90151e	frontend/src/components/UserMenu.vue	no	preserve-local-modification
M	100644	100644	a6c0ec981b9c0b3a1370edf5dadf74f584f90b3f	b57af83faede1390b326c3fe891370ba6f1e4717	frontend/src/components/css/chat-citations.less	no	preserve-local-modification
M	100644	100644	0da9af39e4538b0f84f14188b041efb6e0b9a602	73e4bce02572caa906f754176253f357ad2002bb	frontend/src/components/css/chat-citations.test.mjs	no	preserve-local-modification
M	100644	100644	1a3fe844cab0bec8bcaf4c97ff25848422eb816b	650b9aecfb7aaadd76298239bf8dc8363349f4dc	frontend/src/components/css/chat-markdown.less	yes:M	three-way-preserve-musuw
M	100644	100644	950c66acbf0adf5132964f9b07ae0cb5a1c5f806	8c512a88e1895335ca8bb44863c10fef53f070a2	frontend/src/components/css/chat-resource-chips.less	no	preserve-local-modification
M	100644	100644	0e04a2db052fc6d825708ad0c81bc8ef7decdff2	c0fba650a833f438b50ffd606c227745ff43c109	frontend/src/components/doc-content.vue	yes:M	three-way-preserve-musuw
M	100644	100644	7a15bbc605dab156ee07e284952dda815d1815cf	53d36f775f7f7a3009eddbdde0b4df2a4b08c233	frontend/src/components/document-preview.vue	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	277c9950b5d71a40a05d0e2e9a302297c2d08b2a	frontend/src/components/empty-knowledge.test.mjs	no	preserve-local-addition
M	100644	100644	87defe3e5acac1d20bb1a877910a976bd7e88887	671a1a38024108722fcb481233a7a73e45863027	frontend/src/components/empty-knowledge.vue	no	preserve-local-modification
M	100644	100644	5eecf5a2cf1d723cbfa1f68649924acd99811f93	5a6f9366b3e63c5042f11d8bb0c9fb54ff5d8adc	frontend/src/components/manual-knowledge-editor.vue	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	c5945ad56f45238f991b478ad049cb516b2de01c	frontend/src/components/menu.resource-nav.visual-contract.test.mjs	no	preserve-local-addition
M	100644	100644	2e3082b131b4f6e6d37ad1c1eae000efe3a769f7	ff4876b033ffcbb55f5106308d0b9e41699470bd	frontend/src/components/menu.vue	yes:M	three-way-preserve-musuw
M	100644	100644	7a349964b8cef5fa24b5d7860a0d9cadb1237907	091576c55e3fdfb1c72dbc340c478e427494785f	frontend/src/components/settings/SettingCard.vue	no	preserve-local-modification
M	100644	100644	b5a88b5037556d969e911f9165ea7a8b5bfbe3cd	f4469a321c483fd2d7f8db179e79549f01b2296e	frontend/src/components/settings/SettingDrawer.vue	yes:M	three-way-preserve-musuw
M	100644	100644	900dd9dd58c1d956e770fa47ad549ce74490743e	94cd200215a556c0e56cda9c5d4c914d96cf0ec1	frontend/src/components/upload-mask.vue	no	preserve-local-modification
M	100644	100644	239ea1bc2d0918360acf947b4751c124afd4594e	31a39beda601e9466e78e567dd01861d65c53b37	frontend/src/composables/preferenceStorage.ts	no	preserve-local-modification
M	100644	100644	b1142ec34ee9dec81600e6f3bda0c418cd478967	948dad67061997eafc97664fabdf2d1307b203c4	frontend/src/composables/useChatCitationPopover.ts	no	preserve-local-modification
M	100644	100644	e3e1619b56e95dbe4b5b3b43a13af7ee195afc89	8d0cfe021c09100c1ca97a4ab192f46ede1200dc	frontend/src/composables/useChatStreamHandler.ts	yes:M	three-way-preserve-musuw
M	100644	100644	38f23a7aa594cc10d94f267d5d0c2727b730cdbe	77fbc2fbe7b0e5df7549ad152d54511533ca7740	frontend/src/composables/useEmbedChatSession.ts	yes:M	three-way-preserve-musuw
M	100644	100644	701f37fa59be81109cd92d8d7a04a458b71f7039	344beadc8ed7f7fefd90fe7a8e249fd1dfefb4df	frontend/src/composables/useFont.ts	no	preserve-local-modification
M	100644	100644	1a2724a5b111acdd2d286cc51d9905a340249f4c	fd26ef4d39e52177d16d018f7e658e172037d31e	frontend/src/composables/useResourcePins.ts	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	23a73b2bebe4c1905651302396ab8f889a87b4c1	frontend/src/composables/useTheme.preference.test.ts	no	preserve-local-addition
M	100644	100644	24718a59421627d3bad0341cddc3de7a5478b41d	ee24784e912bfc944376d3cb5ada54b2a5b5e99d	frontend/src/composables/useTheme.ts	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	4462d7c660e957c9f2218371d3a1581acd2ef0a7	frontend/src/config/managedExperienceUi.test.mjs	no	preserve-local-addition
M	100644	100644	29005519e091f0563a359dc4cd6eef1e9a2bdaf5	db4894c645f3698c0ea0d1921ff4f05739b2ab1c	frontend/src/config/settingsAccess.test.ts	yes:M	three-way-preserve-musuw
M	100644	100644	c5b9507f64ead131acb8a296dc65411531eef5dc	57ec4daecea804ec5f82c4e5360b51156d079b0f	frontend/src/config/settingsAccess.ts	yes:M	three-way-preserve-musuw
M	100755	100755	da405b6189302356058316fa5ac09b6a0b484ea4	af46db6a00332e99e2d0727f40559bfa9c370932	frontend/src/i18n/index.ts	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	a7378f53a43902fc7d4054cc2619b29396dca291	frontend/src/i18n/locale.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	46da765b1d6ae71c7f62ea9722f75935d8170f49	frontend/src/i18n/locale.ts	no	preserve-local-addition
M	100755	100755	d28822f68e34a4b6d2c6ffc57df2442e1dc337d6	d6761d519c0cf36f2d67f64d9e870fbccf6dc331	frontend/src/i18n/locales/en-US.ts	yes:M	three-way-preserve-musuw
M	100755	100755	4f7b4cfefaee1768a3549cb7cd3f7f9f58b378de	b92d94048c0a76e0964af1f45311d0a63e53c817	frontend/src/i18n/locales/ko-KR.ts	yes:M	three-way-preserve-musuw
M	100755	100755	dbb4af1ac3e7426fa9c8626ab8659133b7e3b968	91e7d01fd5b4d6b1f83c24cd578509421f7a4c7d	frontend/src/i18n/locales/ru-RU.ts	yes:M	three-way-preserve-musuw
M	100755	100755	06eb7a75cbfe675e2afe39ff02afa085656a6c85	cce6dee78b46d898ba86c34014d41e5fc87b1d84	frontend/src/i18n/locales/zh-CN.ts	yes:M	three-way-preserve-musuw
M	100644	100644	5da03f654b087f55229ce98789b5b4a8b72fb2e1	ec2ec7207c58496b742e00dd3954961844ce2234	frontend/src/main.ts	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	33bbafbe83a1a73811cc60248736168a91af9543	frontend/src/operations-main.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	37d5131db2fc7cacb89505878be20ace36bc9fc9	frontend/src/operations/AccountErasureOperations.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	3d6904657898adb6496b4edcaf9a93959e76715c	frontend/src/operations/ComplimentaryPlanOperations.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	0da789c3cd303580a86637cdd4729dec4fb8beab	frontend/src/operations/EnvironmentSwitch.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	ee9747549be3c9f8a39b03a81cba32ed0eca3c07	frontend/src/operations/ModelsPolicyPage.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	b373a292857893697db2d0d8f764c19e143bfd61	frontend/src/operations/OperationsApp.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	ad3ebfe03953e354e7ef56644752e8c89cf0ac17	frontend/src/operations/OperationsCsrf.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	100dc53c9d608e2129ced74c76af13a550aec96d	frontend/src/operations/api.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	fd24b5a83c871d754ec433c82a10fabdfdc77695	frontend/src/operations/csrf.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	067fb8fd2e93524a2c633631ea6c6f6caf344246	frontend/src/operations/format.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	9bc98203561796cbcde3ae704ec17881b4e06e1c	frontend/src/operations/operations-console.less	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	532a276db62a8c0a3b8e0a9511c1daeb0d790695	frontend/src/operations/pages/BillingPage.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	676b60bd3b1367fee98b3d78464edbded174dd71	frontend/src/operations/pages/IdentityPage.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	ab6d02fbd1b113e28a0b5298abbc446ffc310ace	frontend/src/operations/pages/KnowledgePage.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	0c6c3a93bd4bfc2d25d870d0356d9a6d90d565df	frontend/src/operations/pages/LogsPage.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	8c1faf5b8879a56e1bde3282b2a783567f535fdb	frontend/src/operations/pages/ModelsPolicyPage.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	2502e54fd9e3568ab9d364a8b96eb4d2404af904	frontend/src/operations/pages/OverviewPage.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	642c98c34d1925e96d41e1f842ebe426150d7129	frontend/src/operations/pages/StoragePage.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	3b6e46ccbd76c505889aab6469680c038a652ac0	frontend/src/operations/pages/UsersPage.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	67b38e29475fa987fd612d8e6398585fc0beeeaa	frontend/src/operations/types.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	01d5637d015e25ef742dfa4ccb8613a2d205ea20	frontend/src/router/index.test.mjs	no	preserve-local-addition
M	100644	100644	8e46dd80d51faecd26223bc3946ba08d58c6a65e	cb70f70fc67995625754b2ed15f78e09f21e46d9	frontend/src/router/index.ts	yes:M	three-way-preserve-musuw
M	100644	100644	216b98b19ceb2be009c6581488ea82309195452c	6b95b250b9cd09cf05af51a00e9c1bb6c440a3cc	frontend/src/stores/auth.ts	yes:M	three-way-preserve-musuw
M	100644	100644	0bd51bda58071b3e55da547524830a44dab4b81a	5455dfe299daaffc204d9b5b99533c8ea9a2d4ca	frontend/src/stores/chatResources.ts	yes:M	three-way-preserve-musuw
M	100644	100644	3a06ee67b85927f7b370cee92183c29bd58bda6f	4588b2fc6890531c1c75602d99a8273be302ad09	frontend/src/stores/commandPalette.ts	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	219a8c369982cb5023d2313304c6e3bf8f64cd3e	frontend/src/stores/liteChatSettings.test.ts	no	preserve-local-addition
M	100644	100644	ca520eca9271632deccfe4ce545ced167e2f8abe	2278c0574677087e6dfe674acfcacc89039c76da	frontend/src/stores/menu.ts	yes:M	three-way-preserve-musuw
M	100644	100644	f4995917baf6b3a85d47f6762149ae94fb3902a7	871cb7ab4082ae933b02eb36f0e4a39e28d5a448	frontend/src/stores/settings.ts	no	preserve-local-modification
M	100644	100644	e3ba21e2147cd0c179bd25fccabb5057c24e0354	a2cdec5e2d22c473800c9e2f5ef77bfa0d69ca63	frontend/src/stores/settingsStorage.test.mjs	no	preserve-local-modification
M	100644	100644	bf5849b2f7a3e0a1a14dc2116c88301f6b7d809f	dc28273144dc31f5ae0c6016f34f3251d1c54df9	frontend/src/stores/settingsStorage.ts	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	323ce5c8747ad943bac650e89dfe9f0fb6293739	frontend/src/types/business-controller-shim.d.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	9835bcc3e1d0089f02b6777ebd99fab7af3c50a2	frontend/src/types/d3-force-3d.d.ts	no	preserve-local-addition
M	100644	100644	e5fafb382cd13f9bb0a15c9a34d535cf6483fde5	8fc22944ac90792e08e57f417f7c5b1df10424da	frontend/src/utils/agent-readiness.test.mjs	no	preserve-local-modification
M	100644	100644	6b6bebccf7954787c9b8c69d0d6702bd6df60779	850c5ba795000d5ac075eb42e9fa687add69cc45	frontend/src/utils/agent-readiness.ts	no	preserve-local-modification
M	100644	100644	d860b55739d72288f0c6afab4f22aeedad7791cd	eff891ba3340f5d37debad096d77e4188a6b61fd	frontend/src/utils/chatMarkdownRenderer.test.ts	no	preserve-local-modification
M	100644	100644	1eb0d9412a880e0856bcfd82b8f03163d9fd08a9	149f2390ad14ebc0bca724a7f1396d3f44a7e5b2	frontend/src/utils/chatMarkdownRenderer.ts	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	6c08f730eb34a5b8575ca6a4231a8adc72edb78d	frontend/src/utils/consumerPlanError.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	bfc51ab66fdd5761d2537fdf9e244bf0ae627bf3	frontend/src/utils/consumerSceneModels.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	8d280f9fd1ebc92eca80cd050384baa3e9358349	frontend/src/utils/consumerSceneModels.ts	no	preserve-local-addition
M	100644	100644	338f9ef60d4c9cc66de68db7e01a9604c8e87d67	d6a9b713a2e86865c8be6868bc571ed05e9e70c9	frontend/src/utils/fileTypeVerification.test.ts	no	preserve-local-modification
M	100644	100644	24d46ddde0a9a91a4e871f253e76759590937e6a	fb5b1aebec5fdbbaaba5a47d8ca341046b20833f	frontend/src/utils/fileTypeVerification.ts	no	preserve-local-modification
M	100644	100644	235afda699168e2951c0e47c31dc5796faa0a2a6	f337c046d3f12e9f4e6fefc0d2c6ecbf35217aa0	frontend/src/utils/index.ts	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	c2794c5323afc41bf58f5c90ebfbf27bed57d22f	frontend/src/utils/liteChatSettings.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	2b23bf5884b0060be6152c1c8d0351c1a87a2e81	frontend/src/utils/managedChatModels.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	cf3f81a067a1e4c1f91b809a31eed18ddb80a834	frontend/src/utils/managedChatModels.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	e90b64a4ccdbb5a5c340935033df346299146064	frontend/src/utils/nativeAuthHandoff.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	2ea6d4c0a675f25d2c2fc1892c77fa70e68e90b6	frontend/src/utils/nativeAuthHandoff.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	b8ea23f98bffb592399f5f17e3ca18db6e97299d	frontend/src/utils/paddleCheckout.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	8cfb5155f121a1592367b8a701119216add61cd6	frontend/src/utils/paddleCheckout.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	a5c3372550ad3f8315f071932e8c03739b05f179	frontend/src/utils/referenceTextareaAutosize.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	1b3fe708040e66ecc2a844b1a73b97c4506a8fa9	frontend/src/utils/request.auth-recovery.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	606f33608cd99a31ec33102467ec0c835fd5ca2b	frontend/src/utils/request.consumer-plan-errors.test.ts	no	preserve-local-addition
M	100644	100644	c12ac32e9872207b1a570482167e1b85b076e543	57b6fd3ce913b75351986b39e8d1f97584fe7a60	frontend/src/utils/request.ts	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	90167ef9c5c276ace6f025a6cb5e068b4766f108	frontend/src/utils/userFacingAIError.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	734ab4a956c458aba49d0635d2109b414f4bad1e	frontend/src/utils/userFacingAIError.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	10e2c026d585d11798b8bd30c7fc1a942b192ed2	frontend/src/views/agent/AgentConsumerSurface.visual-contract.test.mjs	no	preserve-local-addition
M	100644	100644	834c402dd67da78d28433fe0c79fdb8ad34e249b	0d84cee9f4f2ba69c70ec9c756ab9528aa0ce8ae	frontend/src/views/agent/AgentEditorModal.test.mjs	yes:M	three-way-preserve-musuw
M	100644	100644	2561e9c89193642076014f7323fd9b2a00064642	2041b0c4fcf8a89abf60d01c3ce09fee6b21242c	frontend/src/views/agent/AgentEditorModal.vue	yes:M	three-way-preserve-musuw
M	100644	100644	8ae184e369cb6a1fa45d6da3ae9c5bcb470f92b6	10c79824f7a9ccd9bdaebe96d769b080a42d9c1b	frontend/src/views/agent/AgentList.vue	yes:M	three-way-preserve-musuw
M	100755	100755	b33a355b19f540398854de152d2f0468a21496da	bb4a3466c6851b49144e661724875ee4e02ac580	frontend/src/views/auth/Login.vue	yes:M	three-way-preserve-musuw
M	100644	100644	55aaaba93cb0323084a343b6e4c414cd992892f7	01efc0af65963ba2bde17bca3d967f0d2ffe9282	frontend/src/views/auth/WorkspaceOnboarding.vue	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	1a0b672b4e30b79d1f4bd255d5a20c9ac0ba975e	frontend/src/views/billing/Checkout.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	2545187a995bc69783d890f7fc280de76714b5f6	frontend/src/views/billing/Checkout.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	6000d1c006519b857a0e42a1eae46c8d4dac6299	frontend/src/views/billing/CheckoutSyncTimeout.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	aefbb118f0b6346e4cca79d72f3186fe2fe45f3e	frontend/src/views/billing/PaymentLink.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	4b4a3ca1fd340faa89248c48e021b3781c84ba2c	frontend/src/views/billing/PaymentLink.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	e5dad648bd8620b24cec4f90bb1d2003626abb07	frontend/src/views/billing/Plans.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	80e4d8f6494bf1ba57d6886a1f002eba5a511fc9	frontend/src/views/billing/Plans.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	f41b6a6f87a9f1529b1276e7a63320390922ddbf	frontend/src/views/billing/RetainLanding.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	8006ec8ce9e2963026781df7e7ac7ae3e2b2d124	frontend/src/views/billing/RetainLanding.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	636731cda5b4a04b26d1b9fcdbb73917c42eaf3e	frontend/src/views/billing/entitlementCopy.test.mjs	no	preserve-local-addition
M	100644	100644	069fb6763dd1067f5e54e7e3290b3e8def526c4e	0c362925ea9a094a77e938c329852b3e7c84012e	frontend/src/views/chat/components/AgentStreamDisplay.vue	yes:M	three-way-preserve-musuw
M	100644	100644	b29b837eea4def18601b7f04e5dec7116025861a	2cf4f8028ce714879020879b74aac3e99edf0578	frontend/src/views/chat/components/RagPipelineProgress.style.test.mjs	yes:M	three-way-preserve-musuw
M	100644	100644	7e75ef52428adaf44eb97e5e5cee35932b18b5c8	e907ad74cc2dff20763a4a732a5911bc735d14da	frontend/src/views/chat/components/RagPipelineProgress.vue	yes:M	three-way-preserve-musuw
M	100644	100644	b901e54e3a8ab1737992794590da11c9bfb5e669	4e9eefde3c319b3c9f8c2ab285cf44dcd1209cc9	frontend/src/views/chat/components/answerToolbarCompletion.test.mjs	yes:M	three-way-preserve-musuw
M	100644	100644	f696550fc980c2a648ce19a631729950fe3b0e6b	04a2ab79dde3a3f8862dc594c0ba59fc2f282678	frontend/src/views/chat/components/botmsg.vue	yes:M	three-way-preserve-musuw
M	100644	100644	06264f42bcecab8457e590ef64f6a575d37d9f60	d9c0bc77095c50d339d91cf48600b56fae62fe33	frontend/src/views/chat/components/chatLinksNewTab.test.mjs	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	bcd44a53ae84508f6cdf61ca9c8c0c15e92f5689	frontend/src/views/chat/components/chatVisualContract.test.mjs	no	preserve-local-addition
M	100644	100644	506f3340d4a66382c11f462031de20e11c987a57	a5c05b6f1766b367ed1feab1109d60391a70c35a	frontend/src/views/chat/components/deepThink.vue	no	preserve-local-modification
M	100644	100644	23f907877f852f472fd1c930b4a293d7861873a4	10a0ebd31d7efcab9d2c88979f84556fb1acceaf	frontend/src/views/chat/components/docInfo.style.test.mjs	no	preserve-local-modification
M	100644	100644	927afa7a36e30a65fe4695e1e40aaa3664b4dbfe	4f4468aa0cdffce4499cf1f80b3fd5e561e89aa0	frontend/src/views/chat/components/docInfo.vue	no	preserve-local-modification
M	100644	100644	f0b691c92bf9695dd29bf29bc6e2ab3329d927cb	ce1b047e286b3fab8c309c3718b6138b204db8fd	frontend/src/views/chat/components/tool-results/WikiEditResult.vue	no	preserve-local-modification
M	100644	100644	63d80a823989d0080291b33c70b8ffec0188c672	38e9b77552bef58b26c6755e8528ae4ca7a469a8	frontend/src/views/chat/components/tool-results/tool-results.less	no	preserve-local-modification
M	100644	100644	6dd0f2e44e4fc382d6f40702aa4b5eebc2467fea	7a9584c21e64a3af3e3f0c55df379c018c7dced0	frontend/src/views/chat/components/usermsg.vue	yes:M	three-way-preserve-musuw
M	100644	100644	8544e69f1d153164af88bb9a3f2748a9ece735b8	c236b9893d2764db551e027d6aed39022720e6a0	frontend/src/views/chat/index.vue	yes:M	three-way-preserve-musuw
M	100644	100644	8850ec6540604393d42a41a2b72ec613d9a75da5	d32ca511bf44f1205a3eb61bb80895f8c7ba21e8	frontend/src/views/creatChat/creatChat.vue	no	preserve-local-modification
M	100644	100644	7a1dc9292d38b80b60ec8e4c8506b44a01dd5d42	b8a77a1f59d678bbc43090f383a22f1c47c66f1a	frontend/src/views/integrations/ApiIntegrationSettings.vue	yes:M	three-way-preserve-musuw
M	100644	100644	017235ae3f1122e0fef73a6e1b6265dd850e2d76	52a7b26f72552c3380187106e26f19d52bc7b754	frontend/src/views/integrations/IntegrationSettingsSection.vue	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	69f40010cdad8847e328261b78cd0e60c739ebd1	frontend/src/views/knowledge/KnowledgeBase.test.mjs	no	preserve-local-addition
M	100644	100644	1b1963bfcea822a4aaec34d7df7352dc9de1ba3f	b36df7381aa109cdd33cdfb70a73dab4e1ce1488	frontend/src/views/knowledge/KnowledgeBase.vue	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	75789892d72d79edaf91f932a5b826111f852299	frontend/src/views/knowledge/KnowledgeBaseCreateVisibleStrategy.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	2ec7f9e5e18d40cd25c80d127737bbd78e1543a9	frontend/src/views/knowledge/KnowledgeBaseDuplicateNativeCopy.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	f5ef1b2f641e4a87a1dadc6abc2a757c979dff40	frontend/src/views/knowledge/KnowledgeBaseEditorModal.consumerScene.test.mjs	no	preserve-local-addition
M	100644	100644	224b955e2440dfadbd1af0c06ee352a16b8d537c	0e341f97f19217867692875a9eed417610b1f877	frontend/src/views/knowledge/KnowledgeBaseEditorModal.test.mjs	no	preserve-local-modification
M	100644	100644	372e181aba4bf95ebfcfc417a0469ce798121fab	3ad551f657b41dfe68bd05eb144b0840b1dbb4b2	frontend/src/views/knowledge/KnowledgeBaseEditorModal.vue	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	3bc328f538101780ffa65c3a198dcbac6c2ca925	frontend/src/views/knowledge/KnowledgeBaseList.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	84505b87b88063a4314dc85e167ffa771ae69b13	frontend/src/views/knowledge/KnowledgeBaseList.visual-contract.test.mjs	no	preserve-local-addition
M	100644	100644	0da588be9c707bac596b6cfe90491c40a2667d92	9f895910e89e74ade22c91d512e2d5ef2623d26e	frontend/src/views/knowledge/KnowledgeBaseList.vue	no	preserve-local-modification
M	100644	100644	2cecdf2012ef924bfabe6f7fdbf3a3ab55c7ef8d	3ed7f1be6897c8509ba30bab7bd5ae5a6609c070	frontend/src/views/knowledge/components/BatchTagDialog.test.ts	no	preserve-local-modification
M	100644	100644	dde15cb2dd4c8019b2f5f7b03277039a4c5af0b0	c3ebb1dbcf6da710b5ab59d8ff8350143aab3ccf	frontend/src/views/knowledge/components/BatchTagDialog.vue	no	preserve-local-modification
M	100644	100644	0d85aa2ab1ce2b5f85412427e9ee16530b6dab71	2869b1b78604693abc97f31ec90af812d73fdfde	frontend/src/views/knowledge/components/DocumentActionMenu.vue	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	2abd05bfd3343e6909dc8fb5adde53622048f16a	frontend/src/views/knowledge/components/DocumentBatchBar.test.mjs	no	preserve-local-addition
M	100644	100644	de5e7b6ed2685b9754a4d7c1becbf574a27abdfe	501467239c8f03f396e75b95157cf0c420ce9d93	frontend/src/views/knowledge/components/DocumentBatchBar.vue	no	preserve-local-modification
M	100644	100644	7fdddb98988e06b2cd6b99b7ab991574abc58964	9fe1206a49ea75312ed08314128017f7aab95dda	frontend/src/views/knowledge/components/DocumentCardView.vue	yes:M	three-way-preserve-musuw
M	100644	100644	dc553565d2c1818878c3c34631dc4d33010f96c6	be1d01e65edc141b669b390477c6ca737ddcdcf5	frontend/src/views/knowledge/components/DocumentListView.vue	yes:M	three-way-preserve-musuw
M	100644	100644	8ef88177805cf7de9ea3cc64c62f24bc6411e275	28a5dfd717ff8abfd0b40d69be16980d35802a99	frontend/src/views/knowledge/components/FAQEntryManager.vue	yes:M	three-way-preserve-musuw
M	100644	100644	ecc3a74e8bda5b96691c89fd00fd5803edac6c4f	614ab8e262fe9ae9358975c3fa75fdf4059c2b5d	frontend/src/views/knowledge/components/FolderPickerMenu.vue	no	preserve-local-modification
M	100644	100644	61c36c6e815817be9339ce4aa68cdcf82fd6feb8	5ab878034c9e8d9afefd85a8e731f5132a979995	frontend/src/views/knowledge/components/KbFolderTree.test.ts	yes:M	three-way-preserve-musuw
M	100644	100644	7475054ca4afb6ebb133fb47c394e2f57c1d8aea	472761f627494758cc0dae7fba0a0520af65a682	frontend/src/views/knowledge/components/KbFolderTree.vue	no	preserve-local-modification
M	100644	100644	cc60b273a36ce031dc906cb3a680bb48496745b3	31d0c928ddbf04c0cbb3cefe8ef009350c6ebaef	frontend/src/views/knowledge/components/KbTagManageDrawer.vue	no	preserve-local-modification
