status	base_mode	target_mode	base_blob	target_blob	path	local_change	default_decision
A	000000	100644	0000000000000000000000000000000000000000	8a1fb68234efaff3f463f7bc8b9cd1342375f4ee	internal/agent/prompts_shell_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	41a20ee0ec87eb0bbacfb2f9339017663fad285a	internal/agent/skills/env_resolver.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	b749ae02aa912f6378425d039663b7b01be9f9db	internal/agent/skills/env_resolver_test.go	no	adopt-upstream
M	100644	100644	1557bc5210b3e40b87e81c0686421cb811b5f3f3	b88187e593d74967c49ee9ec0dd4fac65455afa1	internal/agent/skills/manager.go	no	adopt-upstream
M	100644	100644	e8dcb90253cb711b17859c836e514d23e56e12eb	550dd8463420c19fc7672de6d3dc68b6a9e1f9e9	internal/agent/skills/skill.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	1f3819b41198477a8b29134a866f55ccdb8beef2	internal/agent/skills/skill_frontmatter.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	495d547147c04d28041bbe613cd22dd2e8ca0e80	internal/agent/skills/skill_frontmatter_test.go	no	adopt-upstream
M	100644	100644	4e0fe0f9abcc91cac75cf41a7cb347d66953dd8e	cb2a4cf2c5eb1549ef03f090e737a44524714b99	internal/agent/skills/skills_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	cce99245335d2969294df76da457d7d35d53812b	internal/agent/skills/source.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	bf0098160fc37b648e4768f4b3b8c49f4b41b6a6	internal/agent/skills/tenant_source.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	05dc426ea40a2e0d963c69aab2dc8db685689710	internal/agent/skills/tenant_source_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	cbffce5db5bee5d8a441c727cdf6bebd0a1fdd3d	internal/agent/skills/testdata/skillhub_nested_name.md	no	adopt-upstream
M	100644	100644	d22d7f3db26512f03516c8431f4afcfb7d90c9c6	91004c0f0b62b7d4694ab97b44ce749ae3cdfd5f	internal/agent/think.go	yes:M	three-way-preserve-musuw
M	100644	100644	3d46b37a3ee0d2699a131176135e2934313aab3d	a809c74f00b515c174c8cda68be88589d6a327c3	internal/agent/tools/data_analysis_test.go	no	adopt-upstream
M	100644	100644	4bad50b25ef83bfd1a16d38f82c780bd3407c8d3	71803ecfe99eb7d600978077ba22514b2ec23709	internal/agent/tools/definitions.go	no	adopt-upstream
M	100644	100644	2b44a51d81b665b95192d9780a10b26a5d67a809	a89f8cbdc276e01e6e46019858fa2c7bc3a4aad0	internal/agent/tools/knowledge_search.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	c0f3516c89e7633562caef2a9ba4e9385a96177e	internal/agent/tools/knowledge_search_mmr_test.go	no	adopt-upstream
M	100644	100644	7999b96de00c9839cba0ebdb7e1e68af5eb2c031	c64fccce5eb31e9715b50c15d01de575f857abe3	internal/agent/tools/knowledge_search_rerank_test.go	no	adopt-upstream
M	100644	100644	ba38641ad703fd9263c58ed0da915b9efabdb136	eaf14d28430588c42c5cecf7bb085bad66d52155	internal/agent/tools/persist.go	no	adopt-upstream
M	100644	100644	dd4b7ba664b7fe16b58ce5cd17238776737036a8	09f6996442a1ed3a58dc6be8a6b92650cd3612d1	internal/agent/tools/persist_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ce82f9d8a14357c4de8e09065dadd0537a05694b	internal/agent/tools/python_syntax.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	876d0bc6612c35fa0b27e713e02a7ec0df65256c	internal/agent/tools/python_syntax_test.go	no	adopt-upstream
M	100644	100644	53b7014774dbfecb2330e6b6ff0d86e65cae92d3	f786126930c972877ffec2b729dbbe5a305b0c21	internal/agent/tools/registry.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	e7d34dd3c21f3f8c3f55a2f3bae78178f9f6701f	internal/agent/tools/sandbox_edit.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	dfcbbef6267c03d5ac1b72f48ae29740acbc0bf8	internal/agent/tools/sandbox_edit_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	38e73bd2a39845466daf90f76a0529bc5f441128	internal/agent/tools/sandbox_ls.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	06f7e9aa1dd912c514d0b714447f89fb8105a445	internal/agent/tools/sandbox_read.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	c77dd34b3ab3d3b0f9c81183155b2ba00f336620	internal/agent/tools/sandbox_read_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	1de40aa60b486c8221984f16249b9e7f6bc0441e	internal/agent/tools/sandbox_write.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	7119e5ad624006132535599ead5b2e569594500d	internal/agent/tools/sandbox_write_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	a6d36f56f20f3630bbc18d0c7ad511674423b21b	internal/agent/tools/search_conversations.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	d58109a1dde6090689b6af7b961aef622d8848db	internal/agent/tools/search_memory.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	86fc2b30333041d76e74cff06f0be38d7104cbdf	internal/agent/tools/search_memory_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	4ca3171e4725b933b0c0f9e8002510fa15736184	internal/agent/tools/shell_env_extract.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	aae72e5b74d9cd734f37e90b2ba696d1fc43bf6e	internal/agent/tools/shell_env_extract_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	bba36e7bf58e1c4f5d03d71aa6481a533a88a2c4	internal/agent/tools/shell_exec.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	0944a5af4698acabdc2d98f963a966e76b4640f6	internal/agent/tools/shell_exec_test.go	no	adopt-upstream
M	100644	100644	be989861026713febb8186b1f42571a13b95961c	24e5fcfd57ddad02150d63b8cb203f39e831445c	internal/agent/tools/skill_execute.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	2b38fa13b0d2f593c0e7aad9bab99a0c85c50ddb	internal/agent/tools/skill_execute_test.go	no	adopt-upstream
M	100644	100644	2a511a7a521275ec4499dd12157cff2dcd332fd7	b80a0879f58dc04b0a8c2ca977804bfc08a67eb0	internal/agent/tools/skill_read.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	7c6e70961b795b54f6c5f5254244a25a044ab16b	internal/agent/tools/skill_read_environment_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	cabf91b0bd3c4f0a72e5402184afddae46705784	internal/agent/tools/skill_read_path_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	2709c498925680d6f0e96d4b24de698f93aa86fc	internal/agent/tools/skill_runtime_guard.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	473cca761b1b0f3c5cb548b322ad3bf802396956	internal/agent/tools/skill_runtime_guard_test.go	no	adopt-upstream
M	100644	100644	942d727930d6834747ba64aa66f54f06c2c6db64	546a97c003e378345160505098a6641cf91b4035	internal/agent/tools/tool_policy_coverage_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	195956b12f9452fb946821ac81c6cbf528803fb0	internal/agent/turn_usage_test.go	no	adopt-upstream
M	100644	100644	4f0aecbf45b1e9cf1491550eb61c9cbfae920a72	ccb9fe8710cdfd0f21d40c047e8712c689206da2	internal/application/repository/chunk.go	no	adopt-upstream
M	100644	100644	34163c8194a097db713900670b65cc6d27679f44	104652729310ed5fd9855127b4957874b8fb1892	internal/application/repository/chunk_sqlite_test.go	no	adopt-upstream
M	100644	100644	35bf1112a3315723323bfbc2eb1dae69b7a1cb18	eab35e72717fe4af9b0347105f907eadc2cd776e	internal/application/repository/custom_agent.go	no	adopt-upstream
M	100644	100644	4771aa15308b0da5b0711716ccb75b1e31b156f9	c3b2f58e4dd1e571dddc43ecb7a34c53d198af60	internal/application/repository/datasource_repo.go	no	adopt-upstream
M	100644	100644	e3ab5c260771a8fec7b349b7a2b1762a2238eed3	77ed065c34d81ff848c6e73849c054ba36df0136	internal/application/repository/datasource_repo_test.go	no	adopt-upstream
M	100644	100644	c2989e8f2ae5f171420932d65ba04b27572f3578	065912c69d7514d6382e52ae1728109952444967	internal/application/repository/knowledge.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	24d33f9599d738714c4f5c63866eab1dd21ea37e	internal/application/repository/knowledge_datasource_external_id_test.go	no	adopt-upstream
M	100644	100644	b27efd1b5ad01f5450630733fe5d435d4fc7da41	abcb68a97092d5b58018de71b456f9df7a6d656a	internal/application/repository/knowledge_finalize_test.go	no	adopt-upstream
M	100644	100644	d3b7e60bf9a61e62d73a7adaefe104ff50e1d6ee	5afafe5a8cbd589f0276478bb01ec2f293698e3f	internal/application/repository/knowledge_metadata_prefix_test.go	no	adopt-upstream
M	100644	100644	1defb0f786755dd481e415264f3a68ff78ef64fe	c610f1e9dbc425e3cb8bd789eead547e285905a5	internal/application/repository/knowledge_span_repo.go	no	adopt-upstream
M	100644	100644	341a3d4fd688937310b3ff49a1a5226c28258a25	72b70adec4f1885bd7de3c8054f3b8c38fe9cb15	internal/application/repository/knowledge_span_repo_test.go	no	adopt-upstream
M	100644	100644	d903b31bc39d23450bfd4880700292e823218e67	66b147e806fa31a2b5fcc28195839b72b5eb9263	internal/application/repository/knowledge_tag.go	no	adopt-upstream
M	100644	100644	2c31f493e79a147739b83fa1eacd9b0329ba4a36	aea5a745379eb5d9642f5afaa0007c39ab9ca989	internal/application/repository/knowledge_tag_test.go	no	adopt-upstream
M	100644	100644	64af88cb94140224da7a6bc37dc214ad6ad492ed	c6fdc87fe463b277f2f6762bee3caf138ec65570	internal/application/repository/knowledgebase_sqlite_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	4b10bb80b62814c2c1cc27b6148cec02aae0f002	internal/application/repository/memory.go	no	adopt-upstream
M	100644	100644	22d83ac375b6236eb1265c32a400a1df3778d3f4	455b82fadeda9a1659bc4f98239973c45b15ac2e	internal/application/repository/message.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	b4a29b9495d79cc27a3e13330710c1cc546f993f	internal/application/repository/message_owner_scope_test.go	no	adopt-upstream
M	100644	100644	f8336870ad5549e9be0b182e1190eb25d784f781	686b271ef9dde2348ce83bcecd4b57ebbcb94c71	internal/application/repository/model_usage.go	no	adopt-upstream
M	100644	100644	a8358fef35675187cf54cf3be40d2a29537812c3	f8777a1705f19a769084792eebb0877207931903	internal/application/repository/model_usage_test.go	no	adopt-upstream
M	100644	100644	e06836de11a70d252979c25b4a15fb9fa9a9c847	b3d724b73055698d3ab77792ca5ae5bf3d094ee9	internal/application/repository/resource.go	no	adopt-upstream
M	100644	100644	3877befd058c50cfabbbb8eeceeac20763e8771f	7859ca980c339304e1a47a2dfdaab27c652dd887	internal/application/repository/retriever/doris/compat.go	no	adopt-upstream
M	100644	100644	96a4ffd590899b270042898b6865e181fd96a9a4	e80470f33998e08639bb877a231e8195f0a38caa	internal/application/repository/retriever/doris/structs.go	no	adopt-upstream
M	100644	100644	61101d7811d216b394a6517f9dea6223661008f1	d2202c58ce251710277d2580852480ac9a8d4375	internal/application/repository/retriever/opensearch/retrieve.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	790c9e87a23178f9840800f05087db3c9d111f01	internal/application/repository/retriever/opensearch/ssrf_test.go	no	adopt-upstream
M	100644	100644	c39fda27db9d95ca7eb1c94a1b0d69cb5675799d	fbe0e1b6da027730b426d1454ae672d52c38acc4	internal/application/repository/retriever/opensearch/transport.go	no	adopt-upstream
M	100644	100644	82ad99d90e9b21bc1a89da1a7f13f069a1de1c36	67c8f07208fae35920b1b926b38ea69a8bade3d6	internal/application/repository/session.go	no	adopt-upstream
M	100644	100644	5e9a7e4f2704175c53ceb598c84d8779c96611c5	554a67df971799f7ded6d0b6f7778ac606127096	internal/application/repository/session_test.go	no	adopt-upstream
M	100644	100644	1daff605a8b0718c50fbd483b6d46048a017d748	9cd4241d753ae5c536361c81edd61588080747f2	internal/application/repository/tenant_api_key.go	no	adopt-upstream
M	100644	100644	c7a3a0cfec8b788b9ec4f98cb974ec3298d6592e	c4653003bd480f04f545c0e8a32a44c69106b2d8	internal/application/repository/tenant_api_key_test.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	ff5939df3f5fdf1ab21ef78826e609e6adcc45c8	internal/application/repository/tenant_sandbox_config.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	00e89427cc89a57674d703dea0c089ada0a91124	internal/application/repository/tenant_sandbox_config_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	547a860529bdd1c1b8562c1b58f643cb7d249256	internal/application/repository/tenant_skill.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	2661141e9d16c64ea86253cb47815e5a82286e84	internal/application/repository/tenant_skill_test.go	no	adopt-upstream
M	100644	100644	519dde17f98d0c647be147d89fae65bb01de7d2d	b5df908e2a502bbb3c9df35d70aa2e7f0f23453d	internal/application/repository/wiki_page.go	no	adopt-upstream
M	100644	100644	c9c2c68695d4ccb57f3b00c3ad3316b8501b9143	614f21d3233fca1be2f77a3b05a66c25703b9a5b	internal/application/service/agent_history.go	yes:M	three-way-preserve-musuw
M	100644	100644	69bcad3a574549512a7abfe87b47bad611cea0ed	9630087c6ceff80ce466f13b9480b48878bb6784	internal/application/service/agent_history_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	2cc5cf7fa276fd0b10ac72f7b1423002ce6b3bf0	internal/application/service/agent_memory_config_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	2622cf935aae2175be6fce682b5d3e13db61344b	internal/application/service/agent_memory_tool_test.go	no	adopt-upstream
M	100644	100644	171420eaae874b2f69c860afaba5c9c049f2b1c2	d05209c2feceb33ac3d4e4fdd16b82cb3f2ec5b1	internal/application/service/agent_service.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ab9634746b8b7c7baa0e847e13499aa8affbb4ea	internal/application/service/agent_service_install_shell_test.go	no	adopt-upstream
M	100644	100644	6a61b52f756cef83554bcdcd3bf13946d0e24ae8	85731d76a798ab5218ba50823bb9103e2a6184e9	internal/application/service/agent_service_scope_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ba10ba1bfbd12f6e515f332f25efd56073efabcb	internal/application/service/agent_service_shell_test.go	no	adopt-upstream
M	100644	100644	d74600ec46137014ea61fb42fb66012b09bd2597	cc2fd420d7d68fb663115f8fce1b40e5e4017d49	internal/application/service/agent_service_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	a6fce1afd18625e3adb660c271dde6ea5d0053d3	internal/application/service/agent_service_user_env_test.go	no	adopt-upstream
M	100644	100644	9cdad5e8d0ab4536d05b01e2fbbdd63c32f15e30	eec993d639f7e6428ffb510a01ca8f1a7f2956eb	internal/application/service/agent_share.go	no	adopt-upstream
M	100644	100644	bd49389bc14ec00d69350b3a3bf5311004ff2210	582428edeef4848fbc944e252547831052d0662f	internal/application/service/agent_share_runtime_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	6b364c73bab969659d79adf94bc322d4dba3481d	internal/application/service/artifact_collector.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	6617c0508a36a7353a45d94fc124cac89104ee2e	internal/application/service/artifact_collector_store.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	d37b513ef294cf4bd3bf7b3be815234169d4ac3a	internal/application/service/artifact_collector_test.go	no	adopt-upstream
M	100644	100644	d78551a2eb1786c7e0b1509e2c53a539cb9402a4	2c96056a6bf181cb17287468f1c67163d3d49a9b	internal/application/service/chat_pipeline/common.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	f78f37d5245b431b02d34f9c39cb546cc5e797a6	internal/application/service/chat_pipeline/memory_affinity.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	643b31182aada6e29876c3e9c55d88d8529281f9	internal/application/service/chat_pipeline/memory_affinity_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	79bc2107574ec4dcf654797d28497e8c6fff5c30	internal/application/service/chat_pipeline/memory_recall.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	e75d57bbebeb217a4298ad3942b3cf91548e1966	internal/application/service/chat_pipeline/memory_recall_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	f7b0d665f5b574f1078047097fbc676d51fb4c4f	internal/application/service/chat_pipeline/memory_retrieval_test.go	no	adopt-upstream
M	100644	100644	67516a3ff444caca0911199c054b119d2424fed9	5ae6688d79388d631045137924f67b1e83f75fda	internal/application/service/chat_pipeline/merge_parent_resolve_test.go	no	adopt-upstream
M	100644	100644	9750e4a79e259a4e8db8c806592f59f3163a8cb3	e5425c8280cc5b3bd18b6c303782df04a5a28096	internal/application/service/chat_pipeline/progress.go	no	adopt-upstream
M	100644	100644	d9770360132afeea00d86f6e76b625420df63935	23008e7450bb48dd4ae9cf532d0419616b360521	internal/application/service/chat_pipeline/progress_test.go	no	adopt-upstream
M	100644	100644	d234ad706cdf5dad7153d4b89c169ed19ac0684a	c8c29777229f2d4af90b89b136d628db4b2e894a	internal/application/service/chat_pipeline/query_understand.go	no	adopt-upstream
M	100644	100644	e63a0a427e2420c5474f08f8b1f36078889c51d2	ac2382f87e9965756af470d3a37b982fba2ec2ea	internal/application/service/chat_pipeline/query_understand_test.go	no	adopt-upstream
M	100644	100644	8cd38f38fa23d9e5529dee79d94961337e41c112	02be0a10e054a7e14666d64aecf823a299ce9c9c	internal/application/service/custom_agent.go	yes:M	three-way-preserve-musuw
M	100644	100644	eba1debeab9887c29141d8d5eb6330063cb29398	71eff04adef66568e10d7f00d8dc932f2a0591ed	internal/application/service/datasource_service.go	no	adopt-upstream
M	100644	100644	972653dfb8f57f63b8697e98728c32ccb1211610	a781f4c6acda55e8e8783f8fe1fac2a36ab85bd0	internal/application/service/datasource_service_test.go	no	adopt-upstream
M	100644	100644	22eee8369362153fdcf09a4a1d3b50fd089df3f1	18ebe23cfde54bddfcd5f085c6f68f45ab31509c	internal/application/service/datasource_stream_test.go	no	adopt-upstream
M	100644	100644	02dea3dbbcada2b28d524b310d0ece53e42e355d	e9ce5bc0a8a0e54777264efe96ff00a7c942d08c	internal/application/service/datasource_sweep_wiring_test.go	no	adopt-upstream
M	100644	100644	f9a9d59c8431163dc37c281e2ccbd3614ae68e3a	3d789d6d2da4d9bb5b2d2a262804c963978e6c39	internal/application/service/extract.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	4c059ef7abdcea978048550e99cc6f52d5dceb7f	internal/application/service/extract_data_table_summary_test.go	no	adopt-upstream
M	100644	100644	6427bd8fdd491e9a03a393bdd6f690bc58424431	442584f20657b0d6c0e46c8b67914550fb063818	internal/application/service/file/cos.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	55e6d09ffcea8e9f4d88b1a7c5294c37456d3d3a	internal/application/service/file/endpoint_security_test.go	no	adopt-upstream
M	100644	100644	f44899153ebeca17040fcf727251df483e9c9663	07b5528c27f345ef2e56a67767ad95f60227e099	internal/application/service/file/ks3.go	no	adopt-upstream
M	100644	100644	7ef51d4f70d8209820e18400f6f7b46edd18cb27	7ba432351a309cdef0777136d094388db86ff970	internal/application/service/file/minio.go	no	adopt-upstream
M	100644	100644	1b8ffe8e2c0ebb0c6e5b6755e137c863503acea5	451d92db5c6ac29702b9833f72c557b43feab5c5	internal/application/service/file/obs.go	no	adopt-upstream
M	100644	100644	48974c77b30dffe51fdd4182f564fa527abe51f7	bde515e68c827c38d575f01c497d9fa150b473da	internal/application/service/file/oss.go	no	adopt-upstream
M	100644	100644	4144f29e081b483b4e8054cfb42ee39f34b5d0ab	679f9402decde1f6f68f70f9f97a61323922a14e	internal/application/service/file/oss_test.go	no	adopt-upstream
M	100644	100644	ca1e6df21dd4106b821326ea595a6e6ac4fbf2bf	34a376d4db87b9e2339d0480b1235999b477925d	internal/application/service/file/resource_catalog.go	no	adopt-upstream
M	100644	100644	80b1292f713c7571c8a371133eb237428e9b097e	e9c0a9d8e1a168ad7aef56d31fe0da74e9ea73c6	internal/application/service/file/resource_catalog_test.go	no	adopt-upstream
M	100644	100644	ffd40c9d6d5751dfa1720dfc3efe646a20752005	f43bb3b510e42bf0ac7e0e514cdd277b61c718fc	internal/application/service/file/s3.go	no	adopt-upstream
M	100644	100644	8fff6945c2ab350584693cf6f07d741b4fe6cc16	0291e8b3c514988e05f9b4d553663cd919de668f	internal/application/service/file/s3_test.go	no	adopt-upstream
M	100644	100644	39f5f3445f473ee22456edebf63b93b8d94e0cfb	a260f7f3967eca4e184278d20932af7010608548	internal/application/service/file/tos.go	no	adopt-upstream
M	100644	100644	590a6b38ca2e20e1a1d64ea49ffe654c827e9e04	7a5139138b6bc4017238a6e7f8ec6e894417588c	internal/application/service/knowledge.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	a2459fe8fa5e2b6d94a06bc7b25a85c3cc6db63c	internal/application/service/knowledge_auto_tag.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	4a2145295dc41b3e4e4882e65881cdc254a0e31d	internal/application/service/knowledge_auto_tag_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	14b72ac9cf6fb88d39b431559ebbeb33a758bbb2	internal/application/service/knowledge_content_binding_test.go	no	adopt-upstream
M	100644	100644	b1d26ec430dd98fca1418f5784c6398f062f8883	410a2be867243bdd652462890feba420cab28f8b	internal/application/service/knowledge_create.go	yes:M	three-way-preserve-musuw
M	100644	100644	d3aa09a8c1b52750d87977908f9d80cda0179c6f	f550e09adca7ad80a5447122625d3dc035231a0b	internal/application/service/knowledge_delete.go	yes:M	three-way-preserve-musuw
M	100644	100644	95abd863bb4760760461d23a208bdc1acfd822de	4b4b3a9688f37781572c2c840b91d896abe81910	internal/application/service/knowledge_housekeeping.go	yes:M	three-way-preserve-musuw
M	100644	100644	9c290df2b013bc0182b597d4c9eb7eae6523376c	7339102d16391c700e7ca1d85ccd3dafb47d8715	internal/application/service/knowledge_housekeeping_test.go	no	adopt-upstream
M	100644	100644	53c9179f8ae8b8b39544aa715967874418fb3276	bf18bf01e4c3efceaddf6fe16fd19b9ad2c5938a	internal/application/service/knowledge_move_wiki_test.go	no	adopt-upstream
M	100644	100644	e08a7514f409869f413e8186884a0775e7322d57	f3f28a6b92570b37efd56b5a667d0da76ce5ed28	internal/application/service/knowledge_post_process.go	no	adopt-upstream
M	100644	100644	64b9eb6847e47fc0be822edd4be195b6f4756a63	ce9365fcd54c6117d0b9dd645f744f021c0c875c	internal/application/service/knowledge_process.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	a217a86a48c5b8f97ec6e6485e4e4e7444566951	internal/application/service/knowledge_process_parent_child_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	db19e6f9ec11ff273601738caa993475a5e0fcbf	internal/application/service/knowledge_resource_release_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	b5662a354ece1485cc1151216d52fd7c11e08f27	internal/application/service/knowledge_update_test.go	no	adopt-upstream
M	100644	100644	c3e8d0a90246ce5345059da821f59f5e383794e9	6a2a4df118ed4a7642029d47ecaeab348b44128d	internal/application/service/knowledge_util_ssrf_test.go	no	adopt-upstream
M	100644	100644	9f6b0169afb334ce6229e0cf1ebd0bd610fc0a15	42a52dfd29a63f6fddbf75ab595241b7c79592c1	internal/application/service/knowledgebase.go	yes:M	three-way-preserve-musuw
M	100644	100644	991024a797280d2a17baf2e02e6f785f4a9030c0	c4f7510d6a740e8a34ad0404830ba5d2b5d7d9b4	internal/application/service/knowledgebase_search.go	yes:M	three-way-preserve-musuw
M	100644	100644	124da2c004c2c4a71567f01f7960148486f55d81	e6f28a6fee196af7e334a045d4dd3040fb36d775	internal/application/service/knowledgebase_search_faq.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	da8df5f7b4f8c4733918927280b613962f768c81	internal/application/service/knowledgebase_search_matchcount_test.go	no	adopt-upstream
M	100644	100644	9aadfd7479873c7c88e88ae38a29ba5746b7b792	f273b3353196c6b4e56321279742eb9a90b3cb93	internal/application/service/mcp_service.go	no	adopt-upstream
M	100644	100644	56750e626877e3dc2d5294b7a22c4a25d2c28c4c	31be6fbb673b1f75f6bd52de8190e6ed52ec82fd	internal/application/service/mcp_service_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	c14a44cc0ccaf85595a6677fe2b0522ab0f733cb	internal/application/service/memory/consolidate.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	d55d72388b6cc0cd9034d68a9d8ca7ad1c209e6d	internal/application/service/memory/consolidate_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	6d12d6031952f9081a74ffc60cf39eb1e0fe952c	internal/application/service/memory/coverage_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	d5b7d7bbe6d3f978523c7a1523dc19489e158495	internal/application/service/memory/doc_affinity_manager_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	b0b71da2e924a20ec076ce5e9c2d85a2cacd2e75	internal/application/service/memory/eval_model_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	0f95c9972e9650d4333080cbdd1c961f665d0727	internal/application/service/memory/eval_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	82bb2117b2dd5da1a3848f8fb62a1c8465b0bf16	internal/application/service/memory/evalset.json	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	da9b2685bd06ace7990db51b341cce288edc4cc3	internal/application/service/memory/extract.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	111da5b40c3a65ee2f866d22b58bb69e52ccc086	internal/application/service/memory/extract_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	e0d52c32dfb1bcf6e2b3f020884a59068587ebcc	internal/application/service/memory/lexical.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	02909d9e9f5d6d0f71d70838926bdf8d90c47ee7	internal/application/service/memory/lexical_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	1a67ecac49e504afd45492f3f9461ef3f95b5eeb	internal/application/service/memory/quality_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	dd27efd40d0b46512838da3f59f3fa67c6aaf19c	internal/application/service/memory/recall_trace.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	e8b5ef988c8f98176eef441086606c372f90877b	internal/application/service/memory/regression_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	c4d3cb933b9c5aa71a23f594a319402f4c6014d5	internal/application/service/memory/retrieval_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	3d655d7afca898cf4aa5e83bc5de2d4a58358363	internal/application/service/memory/scope.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	309843fe0e5cbdec150c850d04d364f22291a71f	internal/application/service/memory/search.go	no	adopt-upstream
